14521
cinco 6
cincuenta 4
circunstancia 1
citas 1
ciudades 3
claro 1
cogi 1
coleccionar 1
colega 1
colgando 1
colocarlas 1
color 4
colorado 2
colores 3
coman 1
come 3
comen 4
comenz 1
comenzaba 1
comenzar 2
comenzaron 1
comer 1
comerciante 3
cometer 1
comido 4
comienza 1
comienzo 1
comieran 1
como 69
compa 1
compadecido 1
completa 1
completamente 1
complicada 1
complicado 2
comprado 1
compran 1
comprar 1
comprend 4
comprenden 1
comprender 16
comprendes 1
comprendi 2
comprendido 1
comprendiendo 2
comprendo 1
comprensivo 1
comun 1
comunicarle 1
con 80
concedi 1
concluy 1
condenar 2
condiciones 2
conductor 1
confes 2
confesarse 1
confiado 1
confianza 2
confieso 1
confundes 1
confuso 2
congreso 1
conjunto 1
conmigo 3
conmovedora 1
conoc 2
conocen 2
conocer 6
conocerle 1
conocido 4
conociera 1
conocimiento 1
conozco 3
conservado 1
conservarla 1
consideraci 1
consigna 9
consigo 1
consigues 1
consiguiente 3
consolado 2
consolar 1
consolarle 1
consuela 1
consultando 1
cont 1
contactos 1
contado 2
contando 1
contar 1
contemplaci 1
contener 1
contento 4
contentos 1
contest 7
contestaban 1
contesto 1
contigo 1
continentes 1
continu 7
continuaba 1
contra 4
contradictorias 1
convenc 1
convencidas 1
convencimiento 1
convierten 1
copia 1
coqueta 1
coraz 9
corbatas 1
corderillo 1
cordero 33
corderos 5
corre 1
correa 1
correr 2
corrientes 2
corro 1
cort 2
corta 1
cortarla 1
corteza 2
cortezas 1
cosa 10
cosas 8
cositas 2
cost 1
cr 1
cre 3
crear 2
crecer 2
crecimiento 1
creen 3
creer 4
crees 2
creo 8
crep 1
crey 1
crezca 1
crisis 1
cruzan 1
cu 5
cuadros 1
cuajado 1
cual 3
cuales 4
cualquier 5
cualquiera 4
cuando 41
cuanto 4
cuarenta 5
cuarto 2
cuatro 8
cuatrocientas 1
cuatrocientos 1
cubo 1
cubre 2
cubrir 1
cuello 2
cuenta 3
cuentan 1
cuento 1
cuentos 2
cuerda 4
cuernos 2
cuero 1
cuerpo 2
cuesti 2
cuidado 1
cuidados 1
cuidadosamente 3
culo 2
culpa 6
cultivan 1
cumpl 1
cumplas 1
curioso 3
d 84
da 7
daba 5
daban 1
dado 3
dame 1
dan 2
danza 1
danzaban 1
dar 8
darle 2
darles 2
darse 1
das 1
de 482
deambnlar 1
deb 4
debe 1
deben 1
debes 3
debido 2
debo 1
dec 12
decepcionado 1
decidi 1
decididamente 2
decidido 2
decimos 3
decir 10
decirle 2
decirles 1
decirme 1
dedicara 1
dedicarse 1
dedo 2
dedos 1
defenderse 2
defienden 1
definitivamente 1
dej 4
deja 1
dejabas 1
dejado 3
dejar 5
dejara 1
dejaran 1
dejarse 1
dejen 1
del 74
delgado 1
dem 2
demasiado 23
deme 1
demostraci 2
dentro 1
depender 1
derecha 1
derecho 3
desanimaron 1
desaparecer 1
desapareciendo 1
desaparici 1
desayunar 1
desayuno 1
descansar 2
descanses 1
descanso 1
descend 1
desconcertado 1
desconocido 2
describirlo 1
describirme 1
descubr 1
descubre 2
descubri 1
descubrimiento 4
descubrir 1
descubrirlo 1
descuid 1
desde 7
deseabas 1
deseara 1
desembarazarse 1
deseoso 2
desgraciadamente 3
desgraciado 2
desgracias 1
deshollin 2
deshollinados 1
deshollinar 1
deshollino 1
desierto 13
desiertos 4
desilusionado 1
deslizar 1
desmontar 1
desobedecer 1
despacho 2
despedida 1
despeinada 1
despert 1
despertado 1
despertarme 1
despertarse 2
despreciado 1
despu 12
destornillar 1
desvariar 2
det 1
detalle 1
detalles 3
detenidamente 1
detuve 1
di 2
diamante 2
dibuj 5
dibujado 2
dibujar 7
dibujo 17
dibujos 3
dice 1
dicho 4
dichoso 4
dici 6
diciendo 2
dicta 1
dictador 1
diera 1
diez 1
dif 6
diferenciaba 1
diferente 3
diferentes 2
digesti 1
digiere 1
digo 2
dije 10
dijeran 1
dijiste 2
dijo 111
dimensiones 1
dio 1
dios 1
dir 4
direcci 1
dirig 1
dirigi 1
disciplina 1
disfrutar 1
disfrutara 1
disgustar 1
disgustos 1
dispuse 1
dispusiera 1
dispuso 1
distancia 5
diste 1
distingue 1
distingui 1
distinguir 2
distinguirlos 1
distracci 1
distrae 1
divertido 4
divis 2
divisar 2
do 7
doble 1
doce 2
domest 2
domestic 1
domesticado 5
domestican 1
domesticar 4
domesticas 2
domestique 1
domestiques 1
donde 14
doradas 1
dorado 1
dorados 2
dorm 2
dormido 4
dormir 4
dos 17
doscientas 1
drama 2
duda 7
dudar 1
dudo 1
due 1
duerme 2
duermen 2
dulce 1
dulcemente 5
dulces 1
dulzura 2
duna 1
dura 1
duraba 1
duran 1
durante 10
durar 1
duro 1
e 9
eca 1
ech 1
echando 1
echar 2
echas 1
eco 3
economiza 1
edad 5
ef 5
efectivamente 1
efecto 4
eh 2
ei 1
ej 2
ejecutase 1
ejem 6
ejempl 1
ejemplar 1
ejemplo 5
ejerce 1
ejercicio 1
el 489
electricidad 1
elefante 3
elefantes 3
eleg 1
elegante 1
elegir 1
elev 1
ella 11
ellas 7
ello 1
ellos 4
embajador 1
embalsamaba 1
embargo 9
embellece 2
emociona 1
emocionado 2
empe 1
empezar 1
emprendi 1
en 201
encantada 1
encantador 2
encantadora 1
encend 2
encender 1
encenderlo 2
encendi 1
encendidas 1
encerr 1
enciende 1
enciendo 1
encima 3
encoger 1
encogi 1
encontr 4
encontraba 3
encontrado 3
encontrar 2
encontraras 1
encontrarlo 1
encontrarlos 1
encontrarme 1
encuentra 2
encuentran 2
encuentras 1
ene 1
enfermo 2
enigmas 1
enjug 1
enorme 2
enrojeci 2
enrojeciendo 1
enrosc 1
ense 2
ensue 1
entendidos 1
entera 1
enternecerme 1
entienden 1
entonces 26
entrada 1
entrar 1
entre 6
entreabiertos 1
entretengo 1
entusiasmados 1
envejecer 1
envoltura 1
enza 4
equivocaban 1
equivocado 1
equivoco 1
equivoque 1
era 44
eran 3
eres 20
ergu 1
eros 1
errores 1
erupciones 2
es 187
esa 2
esas 4
esbozaron 1
esbozos 1
escal 1
escapar 1
escena 1
esconder 1
escondido 1
escopetas 1
escrib 1
escriben 1
escribimos 1
escribir 1
escribo 1
escuchado 1
escuchar 1
escurri 1
ese 10
esencial 3
esforc 1
esfuerzo 4
eso 27
esos 1
especialmente 1
especie 3
esper 1
espera 1
esperaba 1
esperanza 1
esperar 3
esperarme 1
espero 1
espinas 13
espl 2
esplendor 1
est 37
esta 26
estaba 28
estaban 2
estabas 1
estaca 1
estados 1
estall 1
estallar 1
estamos 1
estar 6
estas 2
este 26
esto 23
estos 7
estoy 16
estrech 1
estrella 9
estrellas 41
estropeado 1
estudiado 1
estupefacto 3
estuviera 2
eterna 1
eternas 1
etiqueta 1
europa 1
europea 1
evasi 1
evidencia 1
evidente 1
evitar 1
evitarlo 1
exactamente 3
exactitud 1
exacto 1
exaxn 1
excepci 1
exclam 6
exclaman 1
exclamar 1
exhalar 1
exige 1
exigir 2
existe 3
existen 2
existido 1
experiencia 1
experiment 1
expertos 1
explicaba 1
explicaciones 3
explicar 1
explicarse 1
explorador 10
exploradores 3
expone 1
exponen 1
extendiendo 1
extingu 1
extinguido 6
extinguidos 1
extra 6
extraordinarias 1
extraordinario 3
extremadamente 1
f 2
fabricando 1
fald 1
falsa 1
faltaba 1
faltan 1
falto 1
fanal 7
fantas 1
farol 12
farolero 12
faroleros 5
faroles 1
fastidioso 1
favor 4
favorables 2
feli 1
feliz 4
felizmente 1
feo 1
fica 2
fico 2
fidelidad 1
fiebre 1
fiel 1
fielmente 1
fienen 1
fiera 1
fieras 1
fiesta 1
fijo 1
fila 1
fin 11
finalmente 2
fingirle 1
firmeza 1
flor 56
florecido 1
flores 15
fondo 1
forma 1
formaba 1
formo 1
formulada 2
formulado 2
fr 4
fracaso 1
francia 3
frecuentemente 1
frente 2
fresca 1
fresco 1
frot 1
frustrada 1
fue 13
fuego 1
fuente 5
fuentes 1
fuera 3
fueran 1
fueron 1
fuese 1
gallinas 5
gana 1
ganado 1
ganas 5
gano 1
garra 1
garrapate 1
garras 2
ge 17
general 5
gente 2
geograf 5
geranios 1
germinado 1
gero 1
gesto 2
gil 3
gimi 1
gina 1
gira 1
gobernante 1
golf 1
golpea 1
gordo 1
gota 1
gozaba 1
gozar 1
gracia 1
gracias 2
graciosa 1
grafo 15
grafos 2
gram 2
gran 11
grande 6
grandes 5
grandioso 1
grandiosos 1
granito 1
grasa 1
grave 1
gravedad 1
gravemente 2
grimas 2
grit 2
gritar 1
grito 1
gu 1
guardarles 1
guardav 6
guardo 1
guardv 1
gubre 1
guerra 1
gusanos 1
gust 1
gusta 11
gustado 3
gustan 2
gustar 3
gusto 3
ha 32
hab 44
haber 3
haberme 2
haberse 2
habido 1
habiendo 3
habita 1
habitaba 2
habitado 10
habitantes 1
habito 1
habla 1
hablaba 3
hablando 2
hablar 3
hablara 1
hablarles 1
hablarme 1
hablas 2
habr 11
hac 4
hace 21
hacen 5
hacer 17
hacerle 2
hacerlos 1
hacerme 1
hacerte 1
haces 7
hacia 9
hadas 1
hagan 1
hago 4
hambre 2
han 5
har 5
has 9
hasta 11
hay 28
hayas 2
haz 1
hazme 1
he 43
hecho 7
helado 1
hemos 1
herido 1
hermanos 1
hermosa 1
hermosas 2
hermoso 3
herramientas 1
herrumbrosa 1
hice 3
hiciera 3
hicieron 1
hierba 6
hierbas 4
historia 8
historias 1
hizo 6
hoja 1
holgazanes 1
hombre 21
hombrecito 1
hombres 21
hombros 2
honesto 1
hongo 2
hora 5
horas 2
hoy 1
hubiera 3
hubiese 2
huella 1
huir 1
hum 2
humanidad 1
humedec 1
humillada 1
humillarme 1
hundi 2
iba 4
iban 1
idad 1
idea 8
ideas 3
ido 2
iglesias 1
ignoraba 1
ignoro 1
igual 5
iguales 1
ilumin 1
iluminaba 1
iluminado 3
imag 2
imagen 1
imaginaci 1
imaginan 1
imaginarse 1
implacable 1
importa 2
importaban 1
importancia 3
importante 14
importantes 2
imposible 1
impresionante 1
impuso 1
in 2
incapaz 1
inclin 2
inclinado 1
incluso 4
inconveniente 1
india 1
indicaciones 1
indisciplina 1
indudable 1
indudablemente 3
indulgencia 1
indulgentes 1
indultar 1
infestado 1
inform 1
informen 1
informes 2
ingenioso 1
ingenua 1
ingenuamente 1
ingenuas 1
ingenuidad 1
injusto 1
inm 1
inmediatamente 1
inmensidad 1
inocente 1
inofensiva 1
inquieto 1
inquiri 2
insisti 1
insoportable 1
instante 2
instintivamente 1
instruirse 1
inteligencia 1
intento 1
inter 1
interesa 1
interesan 1
interesante 4
interesantes 2
interior 1
interlocutor 1
internacional 1
interrog 1
interroga 1
interrogarlo 1
interrump 1
interrumpi 4
intrig 1
intrigado 1
invariablemente 1
invenci 1
inventando 1
inverso 1
investigaci 2
invisible 4
invisibles 1
ios 2
ir 4
irme 1
irreparable 1
irrit 1
irritado 2
is 1
isla 2
islote 1
itos 2
izquierda 1
j 1
jam 9
jame 2
jard 3
jaros 1
jo 2
joven 2
juego 1
juegos 1
jueves 2
juez 1
jugado 1
jugar 2
juicio 1
juiciosamente 1
jungla 1
junto 3
justicia 2
juzgar 4
juzgarla 1
juzgarme 1
juzgarse 1
juzgarte 1
l 39
la 279
labios 2
lado 3
ladrillo 1
lamentaba 2
lanz 2
largamente 1
largas 1
largo 5
las 147
latir 1
lculo 4
ldoras 1
le 79
lecci 1
lejan 1
lejos 13
lenguaje 1
lenta 1
lentamente 6
lera 1
les 27
levant 4
levantando 1
leyenda 1
libro 5
libros 3
lica 1
licamente 1
lico 1
lida 1
lido 1
ligera 1
limpieza 1
llama 2
llamar 1
llave 1
lleg 2
llega 1
llegaban 1
llegada 2
llegado 2
llegan 1
llegar 2
llegu 1
llegue 1
llema 1
llena 1
llenas 1
llenos 1
llev 2
llevaba 1
llevaban 1
llevan 2
llevando 1
llevar 1
llevarte 3
llevase 1
llor 1
lloran 1
llorando 1
llorar 5
lmente 1
lo 110
loco 1
locomotora 1
logr 3
lograba 1
logrado 2
lograr 1
lograrlo 1
los 154
ltima 2
ltimos 1
luc 1
lucec 1
luces 1
luego 14
lugar 9
lugares 1
luna 3
luz 2
lver 1
m 118
ma 9
madriguera 1
magn 3
majestad 1
majestuosamente 1
majestuoso 2
mal 3
mala 2
malas 4
maldad 1
malhumorado 1
malos 1
manda 1
manera 10
maneras 1
mano 3
manos 1
mansedumbre 1
mantener 1
mantenerme 1
manto 2
manzano 1
mar 1
maravillado 1
maravilloso 1
maravillosos 1
march 2
marcha 3
marchaba 1
marchar 1
mares 1
marina 2
mariposa 1
mariposas 3
marte 1
martillazo 1
martillo 2
masticarla 1
mat 1
matan 1
mate 1
mayor 1
mayores 22
mbulo 1
me 161
mec 2
medianoche 1
medio 3
mediod 1
medir 1
meditado 1
meditar 1
mejor 6
mejorado 1
melanc 2
melancol 4
menor 3
menos 7
mente 1
mentira 1
mera 4
meras 1
mero 9
meros 1
mes 2
mesa 1
meses 1
met 1
meten 1
metros 1
mezclas 1
mi 94
midamente 2
miedo 9
miel 1
miente 1
mientras 2
migraci 1
mil 20
milagrosa 1
millas 6
millones 20
mina 1
ministro 2
mintiera 1
minuto 5
minutos 5
mir 12
mira 2
miraba 3
mirada 3
mirado 1
mirando 2
mirar 5
mirarlas 1
mire 1
miren 1
mires 1
mis 17
misa 1
misma 2
mismas 1
mismo 19
mismos 1
misterio 3
misteriosa 1
misterioso 2
mitin 1
mo 11
moda 1
modelo 1
modesta 1
modestamente 2
molest 1
molesta 1
molestaban 1
molestado 1
molestas 1
molesto 1
momento 2
momentos 1
mon 1
monarca 5
monoton 1
monta 10
morada 1
moralidad 2
moralista 1
mordedura 1
morderte 1
morir 4
moscas 1
mostr 1
mostraba 1
motor 3
mov 1
mover 1
moverme 1
moverse 1
movimientos 1
mpago 1
mpara 1
mparas 1
mu 1
much 1
mucha 3
muchachas 1
muchachito 12
muchachitos 1
muchas 3
mucho 22
muerden 1
muere 2
muero 1
muerte 6
muerto 2
multitud 3
mundo 12
mundos 1
muro 4
muy 75
n 152
nacer 1
nacido 2
nada 35
nadie 24
name 3
nariz 1
naturaleza 1
naturalmente 3
nav 1
navidad 2
ncipe 1
ncipito 2
nculos 2
nde 16
ndida 1
ndido 1
ndo 2
ndole 1
ndoles 1
ndome 3
ndose 7
necesario 5
necesarios 1
necesidad 6
necesito 2
negocios 10
negros 1
nele 1
neme 1
nenlo 1
nense 2
nes 1
nganse 1
ni 29
nica 5
nicas 2
nico 9
nicos 1
nieve 1
nieves 1
nimo 1
ning 2
ninguna 3
no 267
noche 19
noches 6
nombre 2
nombro 1
nomo 4
norte 2
nos 6
nosotros 4
nota 2
novecientos 1
nta 1
ntame 5
nteligente 1
ntense 1
nto 2
ntos 1
nuestra 1
nuestras 1
nuestro 1
nueva 4
nuevamente 7
nuevo 6
numerosos 1
nun 1
nunca 28
o 74
obedece 1
obedecen 2
obedecido 1
obedeciese 1
obediencia 1
obra 1
observ 2
obstante 2
oc 4
ocho 2
ociosidad 1
octavo 1
oculta 1
ocultaba 1
ocultaban 1
ocupa 2
ocupaban 1
ocupaci 1
ocupado 3
ocupan 2
ocuparme 1
ocuparse 1
ocupo 1
ocurre 1
ocurri 2
ocurrido 1
ocurrir 2
oficio 2
oh 8
oigo 1
ojeada 1
ojo 1
ojos 9
olerlas 1
olido 1
olvid 1
olvidaba 1
olvidada 1
olvidado 3
olvidar 6
olvidarla 1
olvidarlo 1
once 4
opini 1
opon 1
oprimido 2
or 4
ord 1
orden 5
ordenara 2
ordenarme 1
ordenas 1
ordeno 5
ordinaria 1
orejas 1
orgullo 1
orgullosa 1
orgulloso 4
origen 1
oro 4
orugas 1
os 27
otra 11
otras 3
otro 11
otros 14
oy 1
oye 1
oyen 1
oyendo 1
oyes 1
p 14
pa 2
pac 1
paciencia 2
padre 1
paisaje 2
pajarillo 1
palabra 1
palabras 5
palomas 1
pan 1
papel 4
paquetes 1
para 110
parec 11
parece 5
parecen 6
parecer 5
parecerme 1
pareces 1
pareci 3
parecido 3
pareciera 1
parecieron 1
pareciste 1
parezca 1
partas 1
parte 6
parti 1
partida 3
partir 2
pasa 2
pasaba 1
pasada 1
pasado 1
pasajero 1
pasan 2
pasar 1
pasarlos 1
pasea 1
paseabas 1
paseo 1
paso 3
pasos 3
patas 1
patentar 1
paz 1
pedir 1
peligro 4
peligros 2
peligrosa 1
pena 7
pens 4
pensaba 1
pensado 1
pensamiento 1
pensamientos 1
pensando 1
pensar 2
peor 1
peque 22
pera 1
perd 7
perder 1
perderse 1
perdi 1
perdido 4
perdon 1
perezoso 2
perfeccionadas 1
perfectamente 1
perfecto 1
perfora 1
perfumaba 1
permit 1
permite 1
perno 4
pero 104
perplejo 1
persiguen 1
persiguiendo 1
persona 2
personas 22
pertenece 1
pesa 2
pesadilla 1
pesado 2
pesar 3
pesos 1
picada 1
pices 1
pidamente 2
pide 1
pido 4
pidos 1
pie 5
piedra 1
piedras 3
pienso 1
pierdan 1
pierde 1
pierden 2
piernas 1
pilotear 1
pintor 2
piter 1
piz 3
placer 1
planeta 64
planetas 5
planta 1
plaza 1
pliegues 1
pluma 1
po 1
poblaci 1
pobres 1
poco 36
pod 6
poder 5
poderosas 1
poderoso 2
podido 3
podr 12
pol 1
polo 2
pon 1
pondr 1
pone 1
poner 3
ponerla 1
ponerse 3
ponga 2
poni 1
poniendo 1
por 110
porque 15
pose 1
posea 1
poseen 1
poseer 2
poseerlas 1
poseo 2
posibilidad 1
posible 9
posibles 1
pozo 8
pozos 3
pr 9
pre 1
preciados 1
preciosa 2
precisamente 6
precisi 1
preciso 2
prefiere 1
preg 1
pregunt 26
pregunta 8
preguntan 2
preguntando 1
preguntar 6
preguntas 4
pregunte 1
preguntes 1
pregunto 3
preocupado 2
preocupar 1
preparaci 1
preparar 2
preparativos 1
presa 1
presencia 2
presenciar 1
presente 1
previamente 1
primer 3
primera 5
primero 9
primeros 1
principio 1
principito 195
prisa 2
problema 2
problemas 2
procura 1
profunda 1
proh 1
prolongues 1
promesa 2
pronto 5
pronunciadas 1
proporciones 1
proposici 1
propuso 1
prosegu 2
prosigui 2
protegerlas 1
provisi 2
proyectos 1
prueba 2
pruebas 2
ptimo 1
pude 2
pudiera 1
pudieran 1
pudo 2
pueblan 1
pueblo 6
pueda 2
puede 17
pueden 4
puedes 4
puedo 15
pues 23
puesta 6
puestas 6
puesto 4
puntas 1
puntiagudo 1
punto 2
puntualmente 1
punzante 1
pura 1
puro 1
puse 3
pusieran 1
pusimos 1
puso 2
qu 84
que 385
qued 8
queda 1
quedaba 1
quedado 1
quedar 3
quedarse 1
quede 1
quejarse 1
quenme 1
quer 8
querer 1
querido 2
qui 13
quien 7
quiera 1
quieras 3
quiere 4
quieren 2
quieres 8
quiero 8
quina 2
quince 2
quinientos 11
quinto 2
quisiera 1
quiso 2
quit 2
quitan 2
quiz 5
r 25
ra 2
rabillo 1
racha 1
rame 1
ramita 3
rara 1
raro 5
rata 2
rato 3
rayar 1
rayo 1
raz 1
razona 1
razonable 3
razonables 2
razonamiento 1
razones 1
rbol 2
rboles 1
rcito 2
rdenes 2
re 9
real 1
realidad 1
realizar 4
realmente 1
reba 3
rechazado 1
recibe 1
recibida 1
recibir 1
reclama 1
recobr 1
recogiendo 1
reconocer 1
reconocerla 1
reconocerlo 1
reconozca 1
record 3
recordar 1
recordarlo 2
recorrido 1
rectamente 1
recuento 1
recuerdan 1
recuerdo 1
recuerdos 1
redondos 1
reflexi 1
reflexion 1
reflexiones 1
reg 2
regadera 1
regado 1
regalar 1
regalo 4
regi 1
regresado 1
regulados 1
regularmente 2
reh 1
rehice 1
reinan 1
reinar 1
reino 1
rel 1
relaci 1
relatos 1
remordimientos 1
rencor 2
renunciado 2
reparaci 1
reparado 1
repetir 1
repiti 7
repitiendo 1
replic 4
repollos 1
repos 1
reposar 1
reposo 1
representaba 3
reproches 1
reputaci 2
resfriada 2
resiste 1
resistencia 1
respetada 1
respetuosamente 1
resplandece 2
resplandor 2
respond 6
responde 1
respondi 35
respondido 1
respondiera 1
respondieron 2
responsable 5
respuesta 4
resto 2
resuelvo 1
resulta 1
resultado 1
retenerlo 1
retraso 1
retrato 1
retratos 1
reumatismo 1
rev 1
revelado 1
revelaron 1
revoluci 1
revolvi 1
rey 32
reyes 4
ri 4
rica 2
rico 4
rid 2
riego 1
riendo 2
riesen 1
riesgo 1
risa 4
rito 2
ritos 1
rmela 3
rmelo 1
rocas 2
roci 1
rode 1
rodilla 2
rojos 1
roldana 7
rosa 11
rosal 1
rosales 1
rosas 7
rostro 1
rpura 1
rselo 1
rubor 1
ruboriz 1
ruego 1
rugi 2
rugiendo 1
ruido 6
ruina 1
rumor 1
rusia 1
s 225
sab 7
sabe 14
sabemos 1
saben 4
saber 3
saberlo 4
sabes 8
sabido 1
sabio 2
sabios 1
sabr 1
sacando 1
sacar 1
sacud 1
sahara 1
saharianos 1
sal 1
salado 1
saldr 1
sale 1
sali 1
salido 1
salir 3
saltar 1
salto 1
salud 2
saludar 1
saludarle 1
salvo 1
saqu 2
satisfecho 2
sculo 1
se 216
sea 5
sean 2
seco 1
secreto 5
sed 10
seg 3
segu 3
seguida 2
segunda 3
segundo 3
segundos 1
segura 1
seguramente 2
seguro 4
seis 11
seiscientos 2
selva 2
semana 2
semanas 1
semejante 2
semejantes 2
semiconfidencia 1
semilla 2
semillas 5
sencilla 1
sencillez 1
sencillo 2
sent 17
sentado 4
sentar 1
sentarme 1
sentarse 2
sentarte 2
sentido 2
sentimiento 2
sentir 3
sentirme 2
sepan 1
sepas 1
ser 48
seria 3
serias 3
serio 12
serpiente 19
serpientes 4
servido 1
servir 2
servirles 1
sesenta 1
setecientos 2
setenta 1
sexto 1
si 72
siberia 1
sica 3
sido 8
siempre 18
siendo 1
sienes 1
siente 1
sienten 1
siento 3
siete 7
signif 1
significa 10
sigue 1
sigui 1
siguiendo 1
siguiente 3
silencio 9
silenciosamente 1
silla 3
silvestres 1
simo 1
simpat 1
simple 1
simplemente 1
simples 2
simplificado 1
simular 1
sin 35
sinn 1
sino 4
sinti 4
siquiera 4
sirve 5
sirven 4
sitio 6
smente 2
so 1
sobre 40
sol 22
sola 3
solamente 3
solas 1
solicitar 1
sollozos 1
solo 12
solt 1
soltado 1
sombr 1
sombrero 7
sometido 1
somos 3
son 49
sonaba 1
sonre 1
sonri 3
sonrisa 1
sonrisas 1
sonroj 1
soportar 1
soporte 1
sorprender 1
sorprendi 1
sorprendido 4
sorpresa 2
soy 20
sta 3
stas 1
ste 2
stima 1
stro 1
strofe 2
su 85
